year,age,sex,college,trantime,incwage_cpiu_2022
1990,53,Female,FALSE,5,55990.57656738312
2014,30,Male,FALSE,45,48202.87211238549
2000,34,Male,FALSE,30,71375.50694
2000,47,Female,FALSE,30,161444.5990417654
2014,54,Male,TRUE,50,137027.04490984234
2009,39,Male,FALSE,20,58643.82571532435
2009,29,Female,TRUE,12,42338.11454666347
2009,24,Male,FALSE,30,23220.22736346773
1990,37,Female,FALSE,10,64949.06881816442
2019,35,Female,TRUE,30,119810.95531826883
2022,20,Female,FALSE,20,3000
2019,80,Female,FALSE,25,23306.780852661046
2014,25,Male,FALSE,15,9119.395470291278
2000,34,Male,FALSE,30,30929.386342738217
2019,36,Female,TRUE,30,53606.05380967856
2022,36,Male,FALSE,50,5000
2009,67,Male,FALSE,15,63507.17182
2019,37,Male,FALSE,15,108529.56684543574
2022,58,Male,FALSE,30,0
2022,40,Male,FALSE,7,26000
2000,50,Male,TRUE,40,98566.17625707784
2009,51,Female,TRUE,15,76373.35442
2019,35,Female,TRUE,15,55582.81495949418
2000,38,Male,TRUE,30,35687.75347239025
1990,54,Female,TRUE,5,15099.53868869188
2009,24,Male,FALSE,8,1363.8099003563802
2019,39,Male,FALSE,20,46826.46128486217
2019,46,Male,TRUE,15,83564.22959
2014,51,Male,FALSE,15,38970.98308268029
2000,19,Female,FALSE,20,5098.250496
2022,40,Male,FALSE,90,40200
2000,32,Female,TRUE,26,33988.336640371665
1990,47,Female,TRUE,20,89320.64698641494
2022,50,Male,FALSE,60,89000
2014,55,Female,TRUE,20,84228.00736997373
2019,49,Female,TRUE,10,74109.65686506199
1990,35,Female,FALSE,20,67188.69188085974
2000,48,Female,FALSE,20,0
1990,25,Female,TRUE,45,29115.099815039222
2014,49,Male,FALSE,45,64504.54868371952
1990,40,Male,TRUE,40,0
2019,45,Female,TRUE,20,104989.2528695355
2000,40,Female,FALSE,170,13765.276339350525
2009,30,Female,FALSE,25,23510.71887224364
2019,40,Male,FALSE,25,86461.26634257231
2022,21,Male,TRUE,10,35500
2019,59,Male,TRUE,45,15518.776878517752
1990,20,Female,FALSE,15,13437.738376171948
2022,29,Female,FALSE,60,20000
1990,35,Male,FALSE,10,33594.34594042987
2022,58,Male,FALSE,30,28800
1990,39,Male,FALSE,10,73907.56106894572
2000,33,Male,FALSE,30,50982.504960557504
2022,46,Male,TRUE,10,175000
2022,46,Male,FALSE,15,14000
2019,29,Female,FALSE,12,11560.676093305008
2022,26,Male,FALSE,15,20000
1990,34,Male,FALSE,35,44792.46125
1990,34,Male,FALSE,5,123179.26844824287
2014,46,Male,FALSE,12,63787.556766575835
2009,50,Female,FALSE,75,51644.753306695406
2022,24,Male,TRUE,10,15600
2014,41,Male,TRUE,30,57792.020907701946
2000,39,Female,FALSE,35,25491.252480278752
1990,27,Female,FALSE,30,26875.476752343897
2014,39,Female,FALSE,30,12246.963660590442
1990,22,Male,TRUE,40,20156.607564257924
2000,76,Female,FALSE,10,18863.526835406275
1990,43,Male,FALSE,15,24703.042381529434
2000,54,Female,FALSE,2,0
2014,51,Male,TRUE,20,120945.4106854938
2022,50,Male,FALSE,40,53000
2014,48,Male,TRUE,40,414281.6383045012
2000,30,Male,FALSE,15,50982.504960557504
2022,21,Male,FALSE,10,24000
2000,23,Male,FALSE,40,26340.96089628804
2009,22,Female,FALSE,10,9513.937865
2014,60,Female,TRUE,10,81713.59088812847
1990,34,Male,TRUE,60,145575.49907519613
2000,20,Male,FALSE,100,13595.334656148667
2009,25,Male,FALSE,5,37458.40272318834
2009,31,Male,TRUE,20,47566.96170462983
2019,33,Male,FALSE,75,61809.55535034361
2009,47,Female,FALSE,15,4495.117431574629
2022,29,Male,FALSE,30,60000
2019,27,Male,FALSE,30,37054.828432530994
2019,31,Male,FALSE,5,33902.54110966347
2022,59,Male,TRUE,20,45000
2019,54,Female,FALSE,30,68677.28372260401
2009,66,Female,FALSE,7,19477.932996889824
2009,45,Male,FALSE,30,20386.230390527173
2019,53,Male,TRUE,20,432143.7954747181
2019,33,Male,FALSE,45,40787.43880285452
2019,20,Female,FALSE,20,6867.728372260401
2022,24,Female,FALSE,30,200
2022,48,Male,FALSE,35,85000
2000,33,Female,FALSE,90,49283.08812853892
2009,47,Female,TRUE,10,0
2009,44,Male,FALSE,10,12735.25684952788
2000,44,Female,FALSE,45,18693.585152204418
2009,43,Male,TRUE,20,181411.2653
2014,58,Female,FALSE,40,37085.78881777665
2009,50,Male,TRUE,30,116103.86443713936
2019,23,Male,FALSE,5,57231.06976883667
2009,56,Male,FALSE,90,44949.81050584593
2000,55,Female,FALSE,40,101965.00992111501
2000,32,Male,FALSE,30,44184.83763248317
1990,23,Female,TRUE,30,8958.492250781299
2022,19,Female,FALSE,5,15300
1990,40,Female,TRUE,5,40313.21512851585
2022,63,Male,FALSE,45,40000
1990,54,Male,FALSE,35,13437.738376171948
1990,22,Male,TRUE,2,8958.492250781299
2014,29,Male,TRUE,35,90512.81238162628
1990,25,Female,FALSE,20,53750.95350468779
1990,43,Male,FALSE,15,92857.01180241087
2019,28,Female,FALSE,30,58268.09675304799
1990,38,Male,FALSE,30,64949.06881816442
2009,58,Female,FALSE,12,0
2000,46,Male,TRUE,10,93467.92576102208
2019,50,Female,TRUE,30,111165.62991898836
2022,54,Male,TRUE,20,120000
2009,28,Female,FALSE,30,22475.587157873146
2000,34,Female,FALSE,5,47073.84624691476
2019,46,Female,FALSE,30,82922.09698806745
2014,19,Female,FALSE,60,3708.5788817776647
2022,52,Male,TRUE,17,106000
2000,28,Male,FALSE,80,76473.75744083626
2009,52,Male,TRUE,20,42338.11454666347
2019,40,Female,TRUE,12,28649.87352627964
2009,39,Female,FALSE,20,34541.21334632604
2022,55,Female,TRUE,30,112000
1990,25,Female,FALSE,7,5083.944352318387
1990,64,Male,TRUE,15,438686.16740544676
2009,16,Male,FALSE,30,8707.926213775489
1990,48,Male,FALSE,20,53750.95350468779
2014,50,Female,TRUE,20,123619.2960592555
2009,53,Male,FALSE,30,70563.52424443912
2000,20,Female,FALSE,30,17673.935052993267
2000,43,Female,TRUE,164,88369.67526496634
2000,33,Female,FALSE,15,73074.92377679909
2014,31,Male,FALSE,3,2765.3636528455454
1990,52,Male,FALSE,30,40313.21512851585
2009,24,Male,TRUE,20,54552.39601425521
2009,67,Female,FALSE,17,149833.61089275335
2000,19,Female,FALSE,45,10706.326041717075
2009,44,Female,FALSE,45,40914.29701069141
1990,46,Female,FALSE,20,42552.83819121117
2009,31,Female,FALSE,60,42338.11454666347
2022,41,Male,TRUE,45,42000
2009,40,Female,FALSE,20,20976.760077381485
1990,20,Male,FALSE,15,13437.738376171948
2014,42,Male,TRUE,30,67884.30023797957
1990,65,Male,FALSE,10,47032.084316601824
2014,61,Female,FALSE,20,10348.171273120277
2019,24,Female,TRUE,40,44283.11254433506
2022,20,Male,FALSE,20,35000
2022,37,Male,FALSE,15,50000
2019,61,Female,FALSE,5,18645.882530686988
2009,49,Male,TRUE,5,34831.704855101954
2019,60,Male,TRUE,10,96335.91512048739
1990,18,Female,FALSE,15,4040.280005102366
2019,53,Female,TRUE,30,77595.02901398414
1990,61,Female,FALSE,5,20844.17184450539
2000,34,Female,FALSE,45,18183.76010259884
2009,58,Female,FALSE,15,31928.153577243218
2014,46,Male,FALSE,40,40794.367699554314
2009,23,Female,FALSE,5,36282.79858908114
2019,24,Female,FALSE,12,20488.722977243528
1990,24,Male,FALSE,4,82866.05331972703
1990,44,Male,FALSE,30,0
2019,73,Male,FALSE,45,18503.949477660273
2019,33,Male,TRUE,30,95107.73636324816
2009,53,Male,FALSE,20,67740.43775
2019,43,Male,FALSE,60,19392.175680472617
2019,17,Female,FALSE,20,1098.836539561664
1990,25,Male,FALSE,30,38073.59206582052
2000,53,Male,TRUE,10,120658.59507331942
2009,38,Female,TRUE,45,102285.74252672851
2000,65,Female,FALSE,20,16994.168320185832
2000,42,Male,FALSE,35,67976.67328074333
2014,44,Female,FALSE,30,33377.20993599898
2009,54,Female,FALSE,10,15241.939446382905
2022,45,Female,FALSE,10,17000
2022,24,Male,FALSE,10,10000
2014,73,Male,TRUE,20,43266.75362073942
2022,53,Female,FALSE,141,16000
2022,25,Male,FALSE,45,45000
2019,35,Female,TRUE,45,91402.59690641367
2014,21,Male,FALSE,10,1483.431552711066
2009,44,Female,FALSE,45,52441.218288503536
2022,39,Male,FALSE,25,52000
2022,48,Male,FALSE,25,32000
2019,36,Male,FALSE,35,58268.09675304799
2009,23,Female,FALSE,5,26123.778641326462
2019,23,Female,FALSE,15,31037.553757035505
2000,45,Female,TRUE,50,79872.59110487341
2022,62,Male,FALSE,38,23000
2022,21,Female,FALSE,8,13700
2000,19,Female,FALSE,25,6797.667328074333
2009,49,Female,TRUE,10,76208.33342201417
2022,39,Female,TRUE,25,100000
2022,66,Female,FALSE,10,45500
2019,26,Male,FALSE,45,25181.670698288137
2009,50,Female,FALSE,45,96493.64187991497
2014,40,Male,FALSE,15,87349.39459546993
1990,61,Male,TRUE,10,0
2022,32,Female,TRUE,40,58000
2009,27,Male,TRUE,25,282254.0969777565
1990,36,Male,TRUE,80,67188.69188085974
2019,44,Male,TRUE,40,57231.06976883667
2009,62,Female,FALSE,25,53627.732901813586
2009,53,Male,FALSE,1,0
1990,20,Female,FALSE,10,17916.984501562598
2019,58,Female,FALSE,20,38340.238259539066
2022,50,Female,FALSE,25,36000
2014,72,Male,TRUE,30,4821.152546310965
1990,20,Male,FALSE,15,0
2022,21,Female,FALSE,50,10000
2022,24,Male,FALSE,25,3000
1990,18,Male,FALSE,5,1679.7172970214936
2019,55,Female,FALSE,15,61758.047387551655
2000,57,Male,FALSE,5,152947.5148816725
1990,30,Male,FALSE,20,38521.516678359585
2014,16,Female,FALSE,10,778.8015651733097
2000,19,Male,FALSE,10,10196.50099
2019,27,Female,FALSE,60,16354.350497142768
2000,23,Male,FALSE,20,11386.092774524508
1990,57,Male,FALSE,30,71081.15676382423
2009,31,Female,TRUE,60,7256.83248
2009,40,Male,FALSE,20,100571.43348198055
2009,59,Male,TRUE,20,130925.7504342125
2022,70,Female,FALSE,10,980
2019,28,Female,FALSE,45,51876.53088126431
2009,57,Female,TRUE,10,47947.46466682926
2014,38,Male,FALSE,20,25129.33050292546
2014,48,Male,FALSE,25,23449.344269480174
2022,34,Male,TRUE,20,80000
2019,34,Female,FALSE,12,52440.829229185045
2000,47,Female,FALSE,30,23791.835648260167
2014,18,Male,FALSE,15,510.5476927247252
2019,18,Female,FALSE,10,4323.235010337922
2022,37,Male,FALSE,30,0
2022,56,Female,FALSE,12,28000
2022,63,Male,FALSE,5,53000
1990,57,Male,FALSE,20,94030.57428726321
2014,57,Male,TRUE,20,161260.1355163382
2000,45,Female,TRUE,30,28380.261094710342
2019,30,Female,TRUE,15,62954.17674572034
2019,39,Female,FALSE,25,14324.93676313982
2014,49,Female,TRUE,40,50284.62105802336
2022,50,Male,FALSE,20,30000
1990,24,Female,FALSE,30,17916.984501562598
2000,28,Female,FALSE,10,0
2000,60,Male,FALSE,10,13935.218022552384
2000,32,Male,FALSE,26,20393.00198
2000,53,Female,FALSE,10,22772.185549049016
2014,55,Male,FALSE,40,75269.31698455948
1990,29,Female,FALSE,15,22396.23062695325
2009,50,Female,FALSE,35,60261.304257147014
1990,27,Female,FALSE,25,38745.47898462912
2019,49,Female,FALSE,20,33349.68898
2019,43,Female,TRUE,15,104989.2528695355
2009,64,Male,FALSE,45,62930.280232144454
2000,44,Female,FALSE,5,5268.192179257609
2000,37,Male,FALSE,162,42485.420800464584
2000,32,Female,FALSE,25,0
2022,40,Male,FALSE,20,120000
2009,28,Male,TRUE,25,88339.42248568418
1990,57,Male,FALSE,5,111981.15313476624
2019,56,Male,FALSE,22,65850.06887602348
2009,43,Female,FALSE,20,42338.11454666347
2014,20,Female,FALSE,60,18856.887420878833
2014,50,Female,FALSE,45,37627.24133451619
2014,57,Female,TRUE,90,52110.47806081856
2009,37,Female,TRUE,50,91732.58151777084
1990,25,Female,TRUE,10,1791.69845
2022,57,Male,FALSE,20,105000
2009,52,Male,TRUE,75,116103.86443713936
2022,19,Male,FALSE,5,5000
2019,32,Female,FALSE,15,87799.32875376772
2019,27,Female,TRUE,15,80123.49767637135
2022,48,Female,FALSE,30,94000
2000,45,Male,FALSE,20,59479.58912065042
2019,39,Female,FALSE,3,30532.775721674367
2019,48,Female,TRUE,5,39022.43261
2019,21,Male,FALSE,10,13285.620536137745
2019,50,Male,FALSE,20,34584.73546
2009,52,Male,TRUE,15,79821.06584805822
2014,24,Female,FALSE,10,16070.508487703215
2009,26,Female,FALSE,13,2963.558913474414
2000,25,Female,TRUE,25,20902.827033828577
2009,24,Female,TRUE,15,9546.669302494662
2014,18,Female,FALSE,10,9302.352028458976
2014,38,Male,FALSE,60,33942.15011898978
2019,30,Male,FALSE,15,35931.95484366642
2022,53,Male,TRUE,15,40000
2000,53,Male,FALSE,25,0
1990,47,Female,FALSE,45,26875.476752343897
2009,40,Male,FALSE,25,0
2019,25,Male,FALSE,5,17480.657950193472
2000,18,Male,FALSE,15,16144.459904176541
2000,42,Male,FALSE,60,163144.0159
2022,38,Male,FALSE,30,60000
2000,37,Female,FALSE,35,22092.418816241585
2000,46,Female,FALSE,20,33988.336640371665
2000,53,Male,FALSE,30,110462.09408120792
2022,52,Male,FALSE,25,33300
2000,29,Female,TRUE,30,66277.25644872476
2014,37,Male,FALSE,45,0
1990,20,Male,FALSE,3,16900.195631098923
2019,56,Female,TRUE,20,13413.81813241994
2019,46,Female,FALSE,15,54941.826978083205
2014,51,Male,TRUE,60,87998.39589978103
2009,31,Female,TRUE,40,40636.07979
1990,50,Female,FALSE,20,53166.41188532432
1990,26,Male,FALSE,20,55990.57656738312
2009,27,Male,FALSE,15,50795.09973877338
2014,52,Female,TRUE,10,33596.01609002386
2014,23,Female,FALSE,30,25533.565601039223
2014,38,Female,FALSE,5,39558.17473896176
2014,18,Female,FALSE,30,322.64636271465685
2009,45,Female,FALSE,15,112375.20816956501
2019,18,Male,FALSE,30,6218.728041081793
2009,29,Male,FALSE,10,62735.25541639349
2014,50,Male,TRUE,30,50033.67388702307
2014,24,Male,FALSE,20,41485.39956452555
2009,28,Male,FALSE,60,22640.60815581627
1990,59,Female,FALSE,20,47032.084316601824
2019,51,Male,TRUE,30,203938.33863566798
2022,28,Female,FALSE,25,30000
2019,31,Female,FALSE,36,41782.1148
2000,35,Female,FALSE,35,9516.734259304067
1990,39,Female,FALSE,15,0
2019,36,Male,TRUE,25,46338.85257043168
2014,67,Male,TRUE,25,206951.06353279963
2014,25,Female,FALSE,20,34445.280653950955
2019,21,Female,FALSE,30,5558.281495949418
2019,66,Female,FALSE,30,33445.83717290815
2022,34,Female,TRUE,141,25000
1990,36,Male,TRUE,10,134601.3461
1990,25,Male,FALSE,15,40313.21512851585
2009,42,Female,TRUE,25,81828.59402138281
2009,53,Male,FALSE,30,0
2000,26,Female,FALSE,50,23791.835648260167
2000,24,Female,FALSE,30,2549.125248027875
2009,61,Female,FALSE,5,63196.22316271395
2009,56,Female,FALSE,30,35959.57564269668
2009,55,Male,FALSE,30,56936.33572007816
2022,55,Male,TRUE,20,200000
2014,21,Male,FALSE,10,16074.217066584992
2009,52,Male,TRUE,20,180022.90684704218
2009,21,Female,FALSE,30,5644.809177575058
2014,26,Male,FALSE,30,36283.49958635208
2009,29,Female,FALSE,10,951.9393104487534
2014,28,Male,FALSE,10,52110.47806081856
2014,26,Male,TRUE,20,37713.774841757666
1990,33,Male,FALSE,10,0
2009,37,Male,FALSE,2,1411.5432468688537
2009,20,Female,FALSE,20,10193.115195263586
2019,49,Female,FALSE,30,49218.72000119954
2022,62,Female,TRUE,45,144000
2009,25,Female,FALSE,45,48926.68017528514
1990,27,Male,FALSE,45,0
1990,29,Male,FALSE,3,0
2009,47,Female,FALSE,40,21169.057273331735
2022,33,Female,TRUE,15,76000
2019,41,Female,FALSE,45,52764.75708407666
2019,34,Female,TRUE,25,75207.34878322827
2019,40,Male,TRUE,50,130120.56022642706
2019,57,Female,FALSE,60,67934.42444
1990,20,Female,FALSE,20,27995.28828369156
2000,30,Male,FALSE,20,42485.420800464584
2014,66,Male,TRUE,15,0
2022,52,Male,FALSE,15,125000
2022,78,Female,FALSE,15,14500
2009,35,Female,FALSE,30,74796.79017514532
2000,31,Male,FALSE,20,67976.67328074333
2000,31,Female,FALSE,30,42485.420800464584
2000,34,Male,FALSE,10,0
2022,28,Female,TRUE,5,16000
2009,31,Female,FALSE,2,71975.06749130797
2000,19,Female,FALSE,20,16994.168320185832
2009,61,Female,FALSE,20,32731.437608553126
2019,30,Female,FALSE,25,29644.54951886202
2000,22,Female,TRUE,15,5098.250496
2009,48,Female,FALSE,40,100388.6829553328
2009,28,Male,FALSE,30,27180.731314102657
2000,19,Female,FALSE,10,24131.719014663886
2019,56,Male,TRUE,100,238753.1429974467
2019,61,Female,FALSE,10,11653.390426330523
2019,45,Female,TRUE,15,190232.64204742698
2022,25,Female,TRUE,20,33600
2019,48,Female,TRUE,60,76580.89445768035
2022,59,Female,FALSE,10,21000
2019,35,Male,TRUE,40,0
1990,36,Female,FALSE,15,13437.738376171948
2014,26,Female,FALSE,5,51030.04541326067
1990,23,Male,TRUE,45,22396.23062695325
1990,49,Female,TRUE,15,61753.12670769819
2022,71,Male,TRUE,15,70000
2022,46,Male,FALSE,15,45000
2000,59,Male,FALSE,50,101965.00992111501
2000,20,Female,FALSE,20,23791.835648260167
2019,75,Male,FALSE,2,9145.524949
1990,45,Female,FALSE,45,47032.084316601824
1990,24,Male,FALSE,20,35833.969003125196
1990,43,Male,FALSE,20,121331.57942151923
2019,56,Female,FALSE,50,72874.61037945049
2000,58,Female,FALSE,10,61858.77268547643
2009,23,Female,FALSE,10,4233.265930706204
2009,28,Female,FALSE,20,13061.207415713054
2009,40,Female,TRUE,30,30003.817807840365
1990,43,Female,FALSE,70,90427.02077938644
2009,31,Female,TRUE,2,109104.79202851042
2019,59,Female,FALSE,30,70431.98832171653
2009,40,Female,FALSE,30,70563.52424443912
2022,48,Male,FALSE,15,25000
2014,62,Female,TRUE,35,82970.79913
2019,57,Female,FALSE,30,25638.374635043452
2022,37,Male,FALSE,30,72000
2019,25,Female,FALSE,20,62954.17674572034
1990,27,Female,TRUE,20,62709.445755469096
2019,63,Male,FALSE,60,56094.460723227574
2022,65,Male,FALSE,25,56000
2009,25,Male,FALSE,45,47733.346512473305
2022,56,Male,TRUE,24,52000
2009,54,Male,FALSE,60,181299.43291377576
1990,43,Female,TRUE,25,10750.190700937559
2019,29,Female,FALSE,60,78079.20386422849
2019,43,Female,FALSE,10,35812.91421854724
2022,41,Male,TRUE,15,125000
2000,26,Female,FALSE,30,32628.803174756802
2019,50,Male,FALSE,12,163150.89983281345
2014,28,Male,FALSE,30,44347.186268297315
1990,18,Female,FALSE,10,10033.511320875055
2000,41,Male,FALSE,20,50982.504960557504
2022,32,Male,TRUE,7,30000
2022,33,Female,TRUE,40,52000
2022,52,Male,FALSE,5,0
2014,51,Male,FALSE,20,0
2019,34,Male,TRUE,8,48945.15549
2022,56,Female,FALSE,20,65000
1990,41,Male,FALSE,30,33594.34594042987
2019,34,Female,TRUE,15,113635.72289021134
2014,68,Male,TRUE,15,69046.32162093656
2000,39,Female,FALSE,5,49283.08812853892
2000,20,Male,FALSE,10,15294.75148816725
2014,31,Female,FALSE,30,64282.03395081286
2009,62,Female,FALSE,15,54552.39601425521
2014,56,Male,TRUE,25,703990.8758
2009,70,Female,FALSE,15,16173.421608326313
2009,23,Male,TRUE,10,15239.211826582192
1990,37,Female,FALSE,20,5151.133044199247
2014,42,Female,FALSE,20,28913.317155299268
2009,29,Male,TRUE,2,64099.06531674987
1990,57,Female,FALSE,30,26875.476752343897
2000,24,Female,TRUE,20,61009.06426946714
2009,62,Male,FALSE,15,45824.01265197438
2000,43,Female,FALSE,25,30589.50298
2000,59,Female,FALSE,45,39086.58713642742
2019,20,Female,FALSE,3,13966.670266386902
2014,52,Female,FALSE,5,39083.47664209422
2014,45,Female,TRUE,8,113729.75237451505
2014,23,Male,FALSE,15,25013.128364629756
2014,56,Female,FALSE,30,32141.01697540643
2019,16,Male,FALSE,15,1462.8261432914653
2000,43,Male,FALSE,15,40786.00397
1990,28,Male,FALSE,20,33594.34594042987
1990,25,Female,FALSE,30,39193.40359716819
2014,56,Female,FALSE,10,14834.315527110659
1990,39,Male,FALSE,5,0
2000,44,Male,FALSE,167,60839.12258626529
2022,25,Male,TRUE,45,50000
2022,70,Male,FALSE,15,12000
2009,20,Female,FALSE,15,5369.319577703069
2022,24,Male,FALSE,7,30000
2019,24,Male,FALSE,25,0
2022,26,Female,FALSE,60,45000
2014,46,Male,FALSE,30,95681.33514986375
2014,62,Female,TRUE,15,70349.26900140112
2022,35,Female,FALSE,15,0
2009,38,Male,TRUE,30,122742.89103207421
2000,38,Male,FALSE,2,25491.252480278752
2022,50,Male,TRUE,40,36000
1990,23,Male,FALSE,15,26875.476752343897
1990,47,Male,FALSE,5,0
2019,55,Female,TRUE,15,129692.47182455617
2019,69,Male,FALSE,85,35812.91421854724
2000,39,Male,FALSE,45,86670.25843294775
2014,39,Female,TRUE,7,41688.135210062734
2022,29,Female,FALSE,10,40000
2000,55,Male,FALSE,25,73074.92377679909
1990,40,Female,TRUE,10,33594.34594042987
2019,47,Male,TRUE,1,104882.80307976546
2022,54,Male,FALSE,30,78000
2000,40,Male,FALSE,40,71375.50694
2019,44,Female,FALSE,20,101385.98471688955
2009,40,Male,FALSE,60,84676.22909332694
2022,58,Male,FALSE,45,56000
2022,51,Female,TRUE,60,80000
2022,28,Female,TRUE,15,38000
2014,39,Male,TRUE,60,104819.27351456392
1990,39,Male,FALSE,17,29115.099815039222
2022,24,Male,TRUE,3,8000
2022,28,Male,FALSE,38,100000
2022,56,Female,FALSE,60,10000
2014,60,Male,TRUE,30,119427.36572988614
2014,25,Female,TRUE,7,26400.136866414603
2009,29,Male,TRUE,40,75009.54451960091
2014,59,Male,TRUE,30,107506.75701089214
1990,27,Female,TRUE,30,64949.06881816442
2019,31,Female,FALSE,30,6097.3981731718595
2009,38,Male,FALSE,5,149496.74984736534
2019,54,Male,TRUE,25,116751.38232842681
2000,33,Male,FALSE,20,49453.02981174078
2000,32,Male,TRUE,60,212427.1040023229
1990,37,Male,TRUE,10,107501.90700937559
2009,29,Male,TRUE,5,58051.93221856968
2009,69,Male,FALSE,15,13590.365657051329
2022,26,Female,TRUE,30,35000
2014,63,Female,FALSE,35,7909.162561871167
2022,30,Female,FALSE,15,3800
2009,27,Male,TRUE,15,54552.39601425521
